wavelength,excitation,dichroic,emission
966.6,0.00038572,,
966.8,0.00037762,,
967,0.00037559,,
967.2,0.00035545,,
967.4,0.00035099,,
967.6,0.00034814,,
967.8,0.00034909,,
968,0.00033655,,
968.2,0.00033397,,
968.4,0.00032727,,
968.6,0.00033395,,
968.8,0.00033177,,
969,0.00032276,,
969.2,0.00032843,,
969.4,0.0003241,,
969.6,0.00033564,,
969.8,0.00033385,,
970,0.0003401,,
970.2,0.00033012,,
970.4,0.00035615,,
970.6,0.00036194,,
970.8,0.00036681,,
971,0.00037163,,
971.2,0.00037615,,
971.4,0.00039786,,
971.6,0.00040273,,
971.8,0.00042284,,
972,0.00041557,,
972.2,0.00041134,,
972.4,0.0004095,,
972.6,0.00044348,,
972.8,0.00045859,,
973,0.00047639,,
973.2,0.000493,,
973.4,0.00051091,,
973.6,0.00053805,,
973.8,0.00055721,,
974,0.00059277,,
974.2,0.00060869,,
974.4,0.00064134,,
974.6,0.00068398,,
974.8,0.00073257,,
975,0.00078123,,
975.2,0.0008314,,
975.4,0.00089043,,
975.6,0.00095045,,
975.8,0.00101,,
976,0.00108,,
976.2,0.00119,,
976.4,0.00129,,
976.6,0.00138,,
976.8,0.00152,,
977,0.00167,,
977.2,0.00183,,
977.4,0.00204,,
977.6,0.00224,,
977.8,0.00247,,
978,0.00278,,
978.2,0.00314,,
978.4,0.00348,,
978.6,0.0039,,
978.8,0.00438,,
979,0.00493,,
979.2,0.00554,,
979.4,0.00621,,
979.6,0.00693,,
979.8,0.00769,,
980,0.00834,,
980.2,0.00899,,
980.4,0.00947,,
980.6,0.00979,,
980.8,0.00995,,
981,0.00988,,
981.2,0.00952,,
981.4,0.0091,,
981.6,0.00871,,
981.8,0.00812,,
982,0.00767,,
982.2,0.00717,,
982.4,0.00663,,
982.6,0.00609,,
982.8,0.00565,,
983,0.00527,,
983.2,0.00494,,
983.4,0.0046,,
983.6,0.00432,,
983.8,0.00406,,
984,0.00384,,
984.2,0.00363,,
984.4,0.00347,,
984.6,0.00327,,
984.8,0.00316,,
985,0.00308,,
985.2,0.00295,,
985.4,0.00285,,
985.6,0.00272,,
985.8,0.0027,,
986,0.0026,,
986.2,0.00255,,
986.4,0.00248,,
986.6,0.00246,,
986.8,0.00243,,
987,0.00241,,
987.2,0.00241,,
987.4,0.00238,,
987.6,0.00239,,
987.8,0.00241,,
988,0.00237,,
988.2,0.00238,,
988.4,0.00242,,
988.6,0.00244,,
988.8,0.00246,,
989,0.0025,,
989.2,0.00253,,
989.4,0.00258,,
989.6,0.00265,,
989.8,0.00271,,
990,0.00275,,
990.2,0.00282,,
990.4,0.00291,,
990.6,0.003,,
990.8,0.0031,,
991,0.00318,,
991.2,0.00331,,
991.4,0.00341,,
991.6,0.00355,,
991.8,0.00371,,
992,0.00385,,
992.2,0.00404,,
992.4,0.00422,,
992.6,0.0044,,
992.8,0.00464,,
993,0.00483,,
993.2,0.00509,,
993.4,0.00532,,
993.6,0.00556,,
993.8,0.00584,,
994,0.00609,,
994.2,0.00637,,
994.4,0.00668,,
994.6,0.00694,,
994.8,0.00718,,
995,0.00738,,
995.2,0.00759,,
995.4,0.00791,,
995.6,0.00802,,
995.8,0.00814,,
996,0.00828,,
996.2,0.00829,,
996.4,0.00815,,
996.6,0.0082,,
996.8,0.00804,,
997,0.00797,,
997.2,0.00777,,
997.4,0.00758,,
997.6,0.00735,,
997.8,0.00698,,
998,0.00682,,
998.2,0.00657,,
998.4,0.00626,,
998.6,0.00604,,
998.8,0.00575,,
999,0.00559,,
999.2,0.00531,,
999.4,0.00515,,
999.6,0.00494,,
999.8,0.00471,,
1000,0.00456,,
1000.2,0.00437,,
1000.4,0.00421,,
1000.6,0.00404,,
1000.8,0.0039,,
1001,0.00376,,
1001.2,0.00368,,
1001.4,0.00356,,
1001.6,0.00347,,
1001.8,0.00337,,
1002,0.0033,,
1002.2,0.00319,,
1002.4,0.00316,,
1002.6,0.00309,,
1002.8,0.00303,,
1003,0.00301,,
1003.2,0.00296,,
1003.4,0.0029,,
1003.6,0.00288,,
1003.8,0.00287,,
1004,0.00284,,
1004.2,0.00279,,
1004.4,0.00283,,
1004.6,0.00278,,
1004.8,0.00274,,
1005,0.00276,,
1005.2,0.00288,,
1005.4,0.0029,,
1005.6,0.0029,,
1005.8,0.0029,,
1006,0.00292,,
1006.2,0.00293,,
1006.4,0.00296,,
1006.6,0.00298,,
1006.8,0.00303,,
1007,0.00308,,
1007.2,0.00315,,
1007.4,0.00319,,
1007.6,0.00321,,
1007.8,0.00326,,
1008,0.00333,,
1008.2,0.00342,,
1008.4,0.00345,,
1008.6,0.00354,,
1008.8,0.00362,,
1009,0.00372,,
1009.2,0.00383,,
1009.4,0.00392,,
1009.6,0.00404,,
1009.8,0.00419,,
1010,0.00432,,
1010.2,0.00444,,
1010.4,0.00456,,
1010.6,0.00471,,
1010.8,0.00491,,
1011,0.00506,,
1011.2,0.00525,,
1011.4,0.00543,,
1011.6,0.00562,,
1011.8,0.00583,,
1012,0.00605,,
1012.2,0.00627,,
1012.4,0.00655,,
1012.6,0.00674,,
1012.8,0.00696,,
1013,0.00716,,
1013.2,0.00745,,
1013.4,0.00771,,
1013.6,0.00792,,
1013.8,0.00813,,
1014,0.00825,,
1014.2,0.00845,,
1014.4,0.00868,,
1014.6,0.00886,,
1014.8,0.00904,,
1015,0.00918,,
1015.2,0.00931,,
1015.4,0.00937,,
1015.6,0.00937,,
1015.8,0.00946,,
1016,0.00947,,
1016.2,0.00947,,
1016.4,0.0094,,
1016.6,0.00931,,
1016.8,0.00928,,
1017,0.00913,,
1017.2,0.00904,,
1017.4,0.00888,,
1017.6,0.00872,,
1017.8,0.00861,,
1018,0.0085,,
1018.2,0.00836,,
1018.4,0.0082,,
1018.6,0.00804,,
1018.8,0.00788,,
1019,0.00775,,
1019.2,0.00759,,
1019.4,0.00743,,
1019.6,0.00735,,
1019.8,0.00723,,
1020,0.0071,,
1020.2,0.00701,,
1020.4,0.00691,,
1020.6,0.0068,,
1020.8,0.00669,,
1021,0.0066,,
1021.2,0.00651,,
1021.4,0.00643,,
1021.6,0.00638,,
1021.8,0.00636,,
1022,0.00628,,
1022.2,0.00625,,
1022.4,0.00623,,
1022.6,0.00614,,
1022.8,0.00616,,
1023,0.00612,,
1023.2,0.00612,,
1023.4,0.00607,,
1023.6,0.00609,,
1023.8,0.00612,,
1024,0.00617,,
1024.2,0.00624,,
1024.4,0.00623,,
1024.6,0.00627,,
1024.8,0.00629,,
1025,0.00637,,
1025.2,0.00644,,
1025.4,0.00646,,
1025.6,0.00655,,
1025.8,0.00661,,
1026,0.00672,,
1026.2,0.0068,,
1026.4,0.00681,,
1026.6,0.00683,,
1026.8,0.00695,,
1027,0.00697,,
1027.2,0.00715,,
1027.4,0.0072,,
1027.6,0.00721,,
1027.8,0.00732,,
1028,0.00741,,
1028.2,0.00746,,
1028.4,0.00756,,
1028.6,0.0076,,
1028.8,0.00765,,
1029,0.00763,,
1029.2,0.00765,,
1029.4,0.0077,,
1029.6,0.00759,,
1029.8,0.00765,,
1030,0.00757,,
1030.2,0.00752,,
1030.4,0.00743,,
1030.6,0.00733,,
1030.8,0.00722,,
1031,0.0071,,
1031.2,0.00699,,
1031.4,0.00688,,
1031.6,0.00669,,
1031.8,0.00651,,
1032,0.00634,,
1032.2,0.00615,,
1032.4,0.00596,,
1032.6,0.00577,,
1032.8,0.00555,,
1033,0.00533,,
1033.2,0.00518,,
1033.4,0.00501,,
1033.6,0.00482,,
1033.8,0.00466,,
1034,0.00451,,
1034.2,0.00433,,
1034.4,0.00418,,
1034.6,0.00404,,
1034.8,0.00392,,
1035,0.0038,,
1035.2,0.00362,,
1035.4,0.00348,,
1035.6,0.00335,,
1035.8,0.00323,,
1036,0.00311,,
1036.2,0.003,,
1036.4,0.00288,,
1036.6,0.00278,,
1036.8,0.00269,,
1037,0.00261,,
1037.2,0.00255,,
1037.4,0.00247,,
1037.6,0.00239,,
1037.8,0.00232,,
1038,0.00226,,
1038.2,0.0022,,
1038.4,0.00215,,
1038.6,0.0021,,
1038.8,0.00206,,
1039,0.00199,,
1039.2,0.00193,,
1039.4,0.00192,,
1039.6,0.00187,,
1039.8,0.00181,,
1040,0.00179,,
1040.2,0.00176,,
1040.4,0.00172,,
1040.6,0.00169,,
1040.8,0.00167,,
1041,0.00163,,
1041.2,0.0016,,
1041.4,0.00157,,
1041.6,0.00156,,
1041.8,0.00155,,
1042,0.00155,,
1042.2,0.00152,,
1042.4,0.00148,,
1042.6,0.00148,,
1042.8,0.00148,,
1043,0.0015,,
1043.2,0.00146,,
1043.4,0.00142,,
1043.6,0.00145,,
1043.8,0.00146,,
1044,0.00145,,
1044.2,0.00146,,
1044.4,0.00146,,
1044.6,0.00145,,
1044.8,0.00147,,
1045,0.00143,,
1045.2,0.00144,,
1045.4,0.00144,,
1045.6,0.00144,,
1045.8,0.00145,,
1046,0.00146,,
1046.2,0.00146,,
1046.4,0.00147,,
1046.6,0.00147,,
1046.8,0.00149,,
1047,0.0015,,
1047.2,0.00151,,
1047.4,0.00152,,
1047.6,0.00154,,
1047.8,0.00156,,
1048,0.00158,,
1048.2,0.0016,,
1048.4,0.00163,,
1048.6,0.00166,,
1048.8,0.00169,,
1049,0.00171,,
1049.2,0.00174,,
1049.4,0.00178,,
1049.6,0.00182,,
1049.8,0.00186,,
1050,0.00189,,
1050.2,0.00194,,
1050.4,0.00199,,
1050.6,0.00204,,
1050.8,0.0021,,
1051,0.00215,,
1051.2,0.00222,,
1051.4,0.00228,,
1051.6,0.00235,,
1051.8,0.00242,,
1052,0.00249,,
1052.2,0.00257,,
1052.4,0.00265,,
1052.6,0.00273,,
1052.8,0.00282,,
1053,0.00292,,
1053.2,0.00303,,
1053.4,0.00314,,
1053.6,0.00326,,
1053.8,0.00338,,
1054,0.00352,,
1054.2,0.00366,,
1054.4,0.0038,,
1054.6,0.00395,,
1054.8,0.0041,,
1055,0.00425,,
1055.2,0.00441,,
1055.4,0.00458,,
1055.6,0.00475,,
1055.8,0.00491,,
1056,0.00509,,
1056.2,0.00527,,
1056.4,0.00546,,
1056.6,0.00563,,
1056.8,0.0058,,
1057,0.00598,,
1057.2,0.00617,,
1057.4,0.00634,,
1057.6,0.0065,,
1057.8,0.00667,,
1058,0.00684,,
1058.2,0.00701,,
1058.4,0.00711,,
1058.6,0.00722,,
1058.8,0.00733,,
1059,0.00744,,
1059.2,0.00749,,
1059.4,0.00753,,
1059.6,0.00757,,
1059.8,0.00761,,
1060,0.00762,,
1060.2,0.00757,,
1060.4,0.00752,,
1060.6,0.00747,,
1060.8,0.00743,,
1061,0.00733,,
1061.2,0.00723,,
1061.4,0.00712,,
1061.6,0.00703,,
1061.8,0.00691,,
1062,0.00679,,
1062.2,0.00667,,
1062.4,0.00655,,
1062.6,0.00643,,
1062.8,0.00632,,
1063,0.0062,,
1063.2,0.00609,,
1063.4,0.00598,,
1063.6,0.00587,,
1063.8,0.00577,,
1064,0.00567,,
1064.2,0.00557,,
1064.4,0.00548,,
1064.6,0.00549,,
1064.8,0.0055,,
1065,0.00552,,
1065.2,0.0051,,
1065.4,0.00472,,
1065.6,0.00469,,
1065.8,0.00466,,
1066,0.00464,,
1066.2,0.00461,,
1066.4,0.00459,,
1066.6,0.00456,,
1066.8,0.00454,,
1067,0.00451,,
1067.2,0.00449,,
1067.4,0.00447,,
1067.6,0.00446,,
1067.8,0.00444,,
1068,0.00443,,
1068.2,0.00442,,
1068.4,0.0044,,
1068.6,0.00439,,
1068.8,0.00437,,
1069,0.00437,,
1069.2,0.00439,,
1069.4,0.00442,,
1069.6,0.00444,,
1069.8,0.00446,,
1070,0.00449,,
1070.2,0.00451,,
1070.4,0.00453,,
1070.6,0.00456,,
1070.8,0.00459,,
1071,0.00465,,
1071.2,0.0047,,
1071.4,0.00476,,
1071.6,0.00482,,
1071.8,0.00488,,
1072,0.00494,,
1072.2,0.005,,
1072.4,0.00506,,
1072.6,0.00513,,
1072.8,0.0052,,
1073,0.00527,,
1073.2,0.00535,,
1073.4,0.00543,,
1073.6,0.0055,,
1073.8,0.00558,,
1074,0.00566,,
1074.2,0.00574,,
1074.4,0.00582,,
1074.6,0.00591,,
1074.8,0.00599,,
1075,0.00608,,
1075.2,0.00616,,
1075.4,0.00625,,
1075.6,0.00634,,
1075.8,0.00643,,
1076,0.00652,,
1076.2,0.00656,,
1076.4,0.00658,,
1076.6,0.0066,,
1076.8,0.00662,,
1077,0.00664,,
1077.2,0.00666,,
1077.4,0.00668,,
1077.6,0.00669,,
1077.8,0.00671,,
1078,0.00665,,
1078.2,0.00655,,
1078.4,0.00646,,
1078.6,0.00637,,
1078.8,0.00628,,
1079,0.00619,,
1079.2,0.00611,,
1079.4,0.00602,,
1079.6,0.00594,,
1079.8,0.00579,,
1080,0.00563,,
1080.2,0.00547,,
1080.4,0.00532,,
1080.6,0.00518,,
1080.8,0.00504,,
1081,0.0049,,
1081.2,0.00476,,
1081.4,0.00463,,
1081.6,0.00448,,
1081.8,0.00432,,
1082,0.00417,,
1082.2,0.00403,,
1082.4,0.00389,,
1082.6,0.00376,,
1082.8,0.00363,,
1083,0.00351,,
1083.2,0.00339,,
1083.4,0.00328,,
1083.6,0.00317,,
1083.8,0.00307,,
1084,0.00297,,
1084.2,0.00288,,
1084.4,0.00279,,
1084.6,0.0027,,
1084.8,0.00261,,
1085,0.00253,,
1085.2,0.00246,,
1085.4,0.00239,,
1085.6,0.00232,,
1085.8,0.00225,,
1086,0.00219,,
1086.2,0.00213,,
1086.4,0.00206,,
1086.6,0.00201,,
1086.8,0.00195,,
1087,0.0019,,
1087.2,0.00186,,
1087.4,0.00182,,
1087.6,0.00177,,
1087.8,0.00173,,
1088,0.00169,,
1088.2,0.00165,,
1088.4,0.00161,,
1088.6,0.00158,,
1088.8,0.00155,,
1089,0.00152,,
1089.2,0.00149,,
1089.4,0.00147,,
1089.6,0.00144,,
1089.8,0.00141,,
1090,0.00139,,
1090.2,0.00136,,
1090.4,0.00134,,
1090.6,0.00132,,
1090.8,0.00129,,
1091,0.00127,,
1091.2,0.00125,,
1091.4,0.00124,,
1091.6,0.00122,,
1091.8,0.00119,,
1092,0.00117,,
1092.2,0.00115,,
1092.4,0.00113,,
1092.6,0.00113,,
1092.8,0.00112,,
1093,0.00112,,
1093.2,0.00111,,
1093.4,0.0011,,
1093.6,0.00108,,
1093.8,0.00107,,
1094,0.00105,,
1094.2,0.00106,,
1094.4,0.00107,,
1094.6,0.00108,,
1094.8,0.00109,,
1095,0.00109,,
1095.2,0.00108,,
1095.4,0.00107,,
1095.6,0.00106,,
1095.8,0.00106,,
1096,0.00105,,
1096.2,0.00104,,
1096.4,0.00104,,
1096.6,0.00104,,
1096.8,0.00105,,
1097,0.00105,,
1097.2,0.00106,,
1097.4,0.00106,,
1097.6,0.00106,,
1097.8,0.00106,,
1098,0.00107,,
1098.2,0.00108,,
1098.4,0.00109,,
1098.6,0.0011,,
1098.8,0.00111,,
1099,0.00112,,
1099.2,0.00113,,
1099.4,0.00113,,
1099.6,0.00114,,
1099.8,0.00115,,
1100,0.00115,,
1100.2,0.00116,,
1100.4,0.00117,,
1100.6,0.00118,,
1100.8,0.00119,,
1101,0.0012,,
1101.2,0.00121,,
1101.4,0.00122,,
1101.6,0.00124,,
1101.8,0.00125,,
1102,0.00127,,
1102.2,0.00129,,
1102.4,0.00132,,
1102.6,0.00134,,
1102.8,0.00137,,
1103,0.0014,,
1103.2,0.00142,,
1103.4,0.00143,,
1103.6,0.00145,,
1103.8,0.00147,,
1104,0.00149,,
1104.2,0.00151,,
1104.4,0.00153,,
1104.6,0.00156,,
1104.8,0.0016,,
1105,0.00165,,
1105.2,0.00169,,
1105.4,0.00173,,
1105.6,0.00175,,
1105.8,0.00177,,
1106,0.00179,,
1106.2,0.00182,,
1106.4,0.00188,,
1106.6,0.00193,,
1106.8,0.00199,,
1107,0.00204,,
1107.2,0.00209,,
1107.4,0.00214,,
1107.6,0.00219,,
1107.8,0.00224,,
1108,0.0023,,
1108.2,0.00237,,
1108.4,0.00244,,
1108.6,0.0025,,
1108.8,0.00257,,
1109,0.00263,,
1109.2,0.0027,,
1109.4,0.00278,,
1109.6,0.00286,,
1109.8,0.00294,,
1110,0.00302,,
