,Abberior STAR 470SXP em,Abberior STAR 470SXP ex,Abberior STAR 520SXP em,Abberior STAR 520SXP ex,abberior STAR 580 em,abberior STAR 580 ex,abberior STAR 635 em,abberior STAR 635 ex,Abberior STAR GREEN em,Abberior STAR GREEN ex,Abberior STAR ORANGE em,Abberior STAR ORANGE ex,Abberior STAR RED em,Abberior STAR RED ex,Alexa Fluor 350 em,Alexa Fluor 350 ex,Alexa Fluor 405 em,Alexa Fluor 405 ex,Alexa Fluor 430 em,Alexa Fluor 430 ex,Alexa Fluor 488 em,Alexa Fluor 488 ex,Alexa Fluor 514 em,Alexa Fluor 514 ex,Alexa Fluor 532 em,Alexa Fluor 532 ex,Alexa Fluor 546 em,Alexa Fluor 546 ex,Alexa Fluor 555 em,Alexa Fluor 555 ex,Alexa Fluor 568 em,Alexa Fluor 568 ex,Alexa Fluor 594 em,Alexa Fluor 594 ex,Alexa Fluor 610 em,Alexa Fluor 610 ex,Alexa Fluor 633 em,Alexa Fluor 633 ex,Alexa Fluor 635 em,Alexa Fluor 635 ex,Alexa Fluor 647 em,Alexa Fluor 647 ex,Alexa Fluor 660 em,Alexa Fluor 660 ex,Alexa Fluor 680 em,Alexa Fluor 680 ex,Alexa Fluor 700 em,Alexa Fluor 700 ex,Alexa Fluor 750 em,Alexa Fluor 750 ex,Alexa Fluor 790 em,Alexa Fluor 790 ex,Abberior LIVE 550 em,Abberior LIVE 550 ex,Abberior LIVE 610 em,Abberior LIVE 610 ex,DAPI em,DAPI ex,SYTOX Blue em,SYTOX Blue ex,abberior STAR440L ex,abberior STAR440L em,abberior STAR460L ex,abberior STAR460L em,abberior STAR520L ex,abberior STAR520L em,Cy3 em,Cy7 em,Cy7 ex,Cy3 ex,Cy5 ex,Cy5 em,ATTO 550 ex,ATTO 550 em,ATTO 390 em,ATTO 390 ex,ATTO 542 em,ATTO 542 ex,ATTO 550 ex.1,ATTO 565 em,ATTO 565 ex,ATTO 590 em,ATTO 590 ex,ATTO 594 em,ATTO 594 ex,ATTO 610 em,ATTO 610 ex,ATTO 620 em,ATTO 620 ex,ATTO 633 em,ATTO 633 ex,ATTO 643 em,ATTO 643 ex,ATTO 647 em,ATTO 647 ex,ATTO 647N em,ATTO 647N ex,ATTO 655 em,ATTO 655 ex,ATTO 665 em,ATTO 665 ex,ATTO 680 em,ATTO 680 ex,ATTO 700 em,ATTO 700 ex,ATTO 725 em,ATTO 725 ex,ATTO 740 em,ATTO 740 ex,6-FAM em,6-FAM ex
820,0.07229,,,,,,0.0264,0,,,,,0.034684545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0376,,0.229,0.0372,0.6671,0.2262,,,,0.012121992,,,,,-0.02079,0.0018,,,,,,0.272,0.0304,,,,,0.001,,,0.001,,,0.002,,0.007861472,,0.007861472,,0.008969697,,0.013311688,,0.022675325,,0.028999999,,0.044627707,,0.016432902,,0.043536797,,0.022735931,,0.07390909,,0.127311689,,0.264766229,,0.188095235,0.003294372,0,0
820.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
821,0.0725,,,,,,0.0261,0,,,,,0.034654545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0358,,0.233,0.0353,0.6314,0.2112,,,,0.012577469,,,,,-0.01881,,,,,,,0.2516,0.0284,,,,,0.001,,,0.001,,,0.002,,0.007627706,,0.007627706,,0.009,,0.013,,0.022203463,,0.028000001,,0.043861473,,0.016077923,,0.042770563,,0.022251082,,0.071969697,,0.124489177,,0.264142856,,0.186129869,0.003108225,0,0
822,0.06299,,,,,,0.0258,0,,,,,0.034178182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0339,,0.2152,0.0333,0.6065,0.1977,,,,0.007397393,,,,,-0.01637,0.00138,,,,,,0.2475,0.0284,,,,,0.001,,,0.001,,,0.002,,0.007372295,,0.007372295,,0.009030303,,0.012688312,,0.021705628,,0.027000001,,0.042939395,,0.015922079,,0.042,,0.022138528,,0.070138528,,0.121489177,,0.263536795,,0.184432899,0.002922078,0,0
823,0.06423,,,,,,0.0255,0,,,,,0.033408182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0334,,0.2087,0.0315,0.5663,0.1845,,,,0.016849253,,,,,-0.01579,0.00131,,,,,,0.2455,0.0284,,,,,0.001,,,0.001,,,0.002,,0.007229437,,0.007229437,,0.008861472,,0.012311688,,0.021294372,,0.027000001,,0.042151515,,0.0155671,,0.041229437,,0.022,,0.068372295,,0.118402597,,0.263151514,,0.183268398,0.002536797,0,0
824,0.06544,,,,,,0.0251,0,,,,,0.03209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0324,,0.1947,0.0299,0.5449,0.1722,,,,0.008784283,,,,,-0.01749,0.00132,,,,,,0.2311,0.0284,,,,,0.001,,,0.001,,,0.002,,0.007,,0.007,,0.008627706,,0.012,,0.020705628,,0.026000001,,0.041168831,,0.015233767,,0.040281385,,0.021770563,,0.066627707,,0.115229437,,0.262571425,,0.18243723,0.002372294,0,0
825,0.06086,,,,,,0.0247,0,,,,,0.032844545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0291,,0.1865,0.0283,0.5235,0.1608,,,,0.012918738,,,,,-0.01642,0.00111,,,,,,0.223,0.0284,,,,,0.001,,,0.001,,,0.002,,0.006770563,,0.006770563,,0.008372294,,0.011688312,,0.020294372,,0.025,,0.040233766,,0.014857143,,0.039597402,,0.021718615,,0.064770564,,0.111969697,,0.261952375,,0.181987013,0.002138528,0,0
825.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
826,0.0608,,,,,,0.0244,0,,,,,0.0322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0298,,0.1889,0.0271,0.5059,0.15,,,,0.0181622,,,,,-0.01897,,,,,,,0.2209,0.0244,,,,,0.001,,,0.001,,,0.002,,0.006627706,,0.006627706,,0.008138528,,0.011311688,,0.019705627,,0.024,,0.039164502,,0.014372294,,0.038909091,,0.021402597,,0.062909091,,0.108818182,,0.261207782,,0.18169697,0.001969697,0,0
827,0.05642,,,,,,0.024,0,,,,,0.032003636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0267,,0.1731,0.0256,0.4814,0.1398,,,,0.010956393,,,,,-0.02157,-0.00034,,,,,,0.2168,0.0244,,,,,0.001,,,0.001,,,0.002,,0.006372295,,0.006372295,,0.007969697,,0.011,,0.019294371,,0.024,,0.038203462,,0.013909091,,0.038372294,,0.021090909,,0.061199134,,0.105969697,,0.260294363,,0.181787879,0.001909091,0,0
828,0.05885,,,,,,0.0236,0,,,,,0.030857273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025,,0.1667,0.0243,0.4638,0.1302,,,,0.014677396,,,,,-0.01765,-0.00048,,,,,,0.2107,0.0244,,,,,0.001,,,0.001,,,0.002,,0.006138528,,0.006138528,,0.007909091,,0.010597403,,0.018705627,,0.023,,0.037307358,,0.013597403,,0.037766234,,0.020627706,,0.059419913,,0.103047618,,0.259030299,,0.182108225,0.002,0,0
829,0.05758,,,,,,0.023,0,,,,,0.029893636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0259,,0.1589,0.0233,0.4395,0.1213,,,,0.014759036,,,,,-0.01875,-0.00062,,,,,,0.2066,0.0244,,,,,0.001,,,0.001,,,0.002,,0.006060606,,0.006060606,,0.00809091,,0.010372294,,0.018294372,,0.023,,0.036432899,,0.013281385,,0.037203462,,0.020142857,,0.057969697,,0.10034199,,0.257658006,,0.182329004,0.002090909,0,0
830,0.05546,,,,,,0.0224,0,,,,,0.02993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.022,,0.1483,0.0221,0.4198,0.1131,,,,0.007882539,,,,,-0.02283,-0.00076,,,,,,0.1964,0.0244,,,,,0.001,,,0.001,,,0.002,,0.005939394,,0.005939394,,0.008030303,,0.010168831,,0.017705627,,0.022,,0.035445887,,0.013229437,,0.036796535,,0.019766233,,0.056536796,,0.097584415,,0.256510824,,0.182848484,0.001993939,0,0
830.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.00097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
831,,,,,,,0.0218,0,,,,,0.030064545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0213,,0.1458,0.021,0.3971,0.1056,,,,0.008990775,,,,,-0.02254,,,,,,,0.1963,0.0244,,,,,0.001,,,0.001,,,0.002,,0.005861472,,0.005861472,,0.007952381,,0.009831169,,0.017294373,,0.022,,0.034831168,,0.013,,0.036233765,,0.019341991,,0.055142857,,0.09517316,,0.25554113,,0.183645023,0.001836364,0,0
832,,,,,,,0.0212,0,,,,,0.029721818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0218,,0.1414,0.0202,0.3862,0.0982,,,,0.012804208,,,,,-0.01962,-0.00115,,,,,,0.1882,0.0244,,,,,0.001,,,0.001,,,0.002,,0.005627706,,0.005627706,,0.007658009,,0.009536796,,0.016705628,,0.021,,0.034077922,,0.012770563,,0.035627705,,0.019047618,,0.053766234,,0.092844157,,0.254458877,,0.184653681,0.001618182,0,0
833,,,,,,,0.0206,0,,,,,0.029674545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0208,,0.1446,0.0193,0.3727,0.0917,,,,0.016864359,,,,,-0.01656,-0.00131,,,,,,0.1861,0.0244,,,,,0.001,,,0.001,,,0.002090909,,0.005372294,,0.005372294,,0.007233766,,0.009372294,,0.016203464,,0.021,,0.033432902,,0.012718615,,0.035,,0.019060605,,0.052341992,,0.090575759,,0.25348918,,0.185675325,0.001339394,0,0
834,,,,,,,0.0198,0,,,,,0.028832727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0191,,0.1384,0.0184,0.3689,0.0857,,,,0.014446215,,,,,-0.01203,-0.00143,,,,,,0.1779,0.0244,,,,,0.001,,,0.001,,,0.002030303,,0.005138528,,0.005138528,,0.006766234,,0.009138528,,0.015675325,,0.02,,0.032766235,,0.012402597,,0.034372295,,0.018939393,,0.051047619,,0.088303033,,0.252523808,,0.186800866,,0,0
835,,,,,,,0.019,0,,,,,0.02876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0184,,0.1413,0.0178,0.3547,0.0798,,,,0.006984266,,,,,-0.01487,-0.00154,,,,,,0.1759,0.0244,,,,,0.001,,,0.001,,,0.001770563,,0.004969697,,0.004969697,,0.006341991,,0.009060606,,0.015432901,,0.02,,0.032142858,,0.012,,0.033766235,,0.01895238,,0.049969697,,0.086203465,,0.251121212,,0.188077922,,0,0
835.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.00164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
836,,,,,,,0.0181,0,,,,,0.026605455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0172,,0.1361,0.017,0.3428,0.0745,,,,0.014040065,,,,,-0.01422,,,,,,,0.1759,0.0244,,,,,0.001,,,0.001,,,0.001688312,,0.004909091,,0.004909091,,0.006047619,,0.008939393,,0.015077922,,0.018999999,,0.031627706,,0.011597403,,0.033203465,,0.018658008,,0.04890909,,0.084077923,,0.249640693,,0.189463202,,0,0
837,,,,,,,0.0173,0.0004,,,,,0.027396364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0151,,0.1328,0.0161,0.3347,0.0693,,,,0.016445136,,,,,-0.01128,-0.00174,,,,,,0.1718,0.0244,,,,,0.001,,,0.001,,,0.001541126,,0.005,,0.005,,0.005969697,,0.008861472,,0.014922078,,0.018999999,,0.031,,0.011372294,,0.032796538,,0.018233766,,0.047999999,,0.082060606,,0.248060607,,0.190627706,,0,0
838,,,,,,,0.0165,0,,,,,0.026718182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0152,,0.13,0.0156,0.3301,0.0649,,,,0.013172289,,,,,-0.0144,-0.00187,,,,,,0.1656,0.0203,,,,,0.001,,,0.001,,,0.001372294,,0.005,,0.005,,0.005909091,,0.008627706,,0.014567099,,0.017999999,,0.030372294,,0.011168831,,0.032233767,,0.017766234,,0.047,,0.079909091,,0.246354979,,0.191952381,,0,0
839,,,,,,,0.0156,0,,,,,0.025940909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015,,0.1246,0.0152,0.3134,0.0603,,,,0.012580291,,,,,-0.01526,-0.00203,,,,,,0.1616,0.0203,,,,,0.001,,,0.001,,,0.001225108,,0.005,,0.005,,0.006,,0.008463204,,0.014233766,,0.017999999,,0.029766233,,0.010831169,,0.031627706,,0.017341992,,0.046,,0.07790909,,0.244437232,,0.193060608,,0,0
840,,,,,,,0.0147,0,,,,,0.025902727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0143,,0.122,0.0144,0.2932,0.0566,,,,0.013809171,,,,,-0.0149,-0.00227,,,,,,0.1615,0.0204,,,,,0.001,,,0.001,,,0.001142857,,0.005090909,,0.005090909,,0.006090909,,0.008168831,,0.013766234,,0.017000001,,0.029203462,,0.010627706,,0.031,,0.017138529,,0.04509091,,0.075969697,,0.24235498,,0.193952379,,0,0
841,,,,,,,0.0139,0,,,,,0.026152727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0143,,0.1233,0.0139,0.2824,0.0527,,,,0.006553696,,,,,-0.02231,,,,,,,0.1575,0.0204,,,,,0.001,,,0.001,,,0.001168831,,0.005030303,,0.005030303,,0.006030303,,0.007831169,,0.0134329,,0.017000001,,0.028705627,,0.010402597,,0.030372294,,0.017000001,,0.043939394,,0.074138527,,0.240060606,,0.19471861,,0,0
842,,,,,,,0.013,0,,,,,0.025829091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0141,,0.1119,0.0134,0.2741,0.0492,,,,0.009258641,,,,,-0.02274,,,,,,,0.1534,0.0204,,,,,0.001,,,,,,0.001060606,,0.004861472,,0.004861472,,0.005861472,,0.007536797,,0.013077922,,0.017000001,,0.028294373,,0.01,,0.029766233,,0.016770564,,0.042831169,,0.072372294,,0.23764069,,0.195493501,,0,0
843,,,,,,,0.0122,0,,,,,0.024771818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0121,,0.1122,0.0127,0.2581,0.0462,,,,0.014151339,,,,,-0.02525,,,,,,,0.1533,0.0204,,,,,0.001,,,,,,0.000909091,,0.004627706,,0.004627706,,0.005627706,,0.007372295,,0.012831169,,0.016000001,,0.027796538,,0.009597402,,0.029112553,,0.016718616,,0.041766234,,0.070536796,,0.2350303,,0.196030297,,0,0
844,,,,,,,0.012,0,,,,,0.023864545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0106,,0.1029,0.0123,0.2391,0.0432,,,,0.008535713,,,,,-0.02727,,,,,,,0.1533,0.0204,,,,,0.001,,,,,,0.001,,0.004372294,,0.004372294,,0.005372294,,0.007229437,,0.012627706,,0.016000001,,0.027233767,,0.009372294,,0.028675324,,0.016402598,,0.040653679,,0.068831169,,0.232402597,,0.196549778,,0,0
845,,,,,,,0.0119,0,,,,,0.023895455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0112,,0.1077,0.0117,0.2191,0.04,,,,0.008813451,,,,,-0.03341,,,,,,,0.1513,0.0204,,,,,0.001,,,,,,0.001,,0.004138528,,0.004138528,,0.005138528,,0.007,,0.012402597,,0.015,,0.026627707,,0.009168831,,0.028341992,,0.016000001,,0.03973593,,0.067077922,,0.229688313,,0.197030302,,0,0
846,,,,,,,0.0117,0,,,,,0.02445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0112,,0.0969,0.0113,0.2004,0.0377,,,,0.018342026,,,,,-0.028,,,,,,,0.1472,0.0204,,,,,0.001,,,,,,0.001,,0.003969697,,0.003969697,,0.004969697,,0.006770563,,0.012,,0.015,,0.02609091,,0.008831169,,0.028138529,,0.015597403,,0.038878787,,0.065341992,,0.226999999,,0.197584416,,0,0
847,,,,,,,0.0116,0,,,,,0.023713636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0081,,0.0987,0.0109,0.1845,0.0352,,,,0.017779015,,,,,-0.02534,,,,,,,0.1472,0.0204,,,,,0.001,,,,,,0.001,,0.003909091,,0.003909091,,0.004909091,,0.006627706,,0.011688312,,0.014,,0.025311689,,0.008536796,,0.028000001,,0.015372295,,0.038281385,,0.063735931,,0.2244026,,0.197748919,,0,0
848,,,,,,,,0,,,,,0.022854545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0102,,0.0907,0.0105,0.1786,0.0334,,,,0.009518,,,,,-0.01835,,,,,,,0.1472,,,,,,0.001,,,,,,0.001,,0.004,,0.004,,0.005090909,,0.006372295,,0.011311688,,0.014,,0.024688312,,0.008372294,,0.027770564,,0.015168831,,0.037857142,,0.062281386,,0.221809528,,0.197813854,,0,0
849,,,,,,,,0.0006,,,,,0.021574545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0089,,0.092,0.0102,0.1732,0.0311,,,,0.009864539,,,,,-0.01128,,,,,,,0.1472,,,,,,,,,,,,0.001,,0.004,,0.004,,0.005030303,,0.006138528,,0.011,,0.013,,0.023909091,,0.008138528,,0.027718616,,0.014831169,,0.037142857,,0.06090909,,0.21889178,,0.197779221,,0,0
850,,,,,,,,0.0001,,,,,0.021872727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0092,,0.0849,0.0099,0.1598,0.0292,,,,0.024456033,,,,,-0.00799,,,,,,,,,,,,,,,,,,,,,0.004090909,,0.004090909,,0.004861472,,0.005969697,,0.010597403,,0.013,,0.023372294,,0.007969697,,0.027493508,,0.014536796,,0.036627705,,0.059688311,,0.215982688,,0.197445884,,0,0
851,,,,,,,,0,,,,,0.021254545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0812,0.0094,0.1439,0.0276,,,,,,,,,-0.00847,,,,,,,,,,,,,,,,,,,,,0.004030303,,0.004030303,,0.004627706,,0.005909091,,0.010372294,,0.013,,0.022766234,,0.008,,0.027030304,,0.014372294,,0.036090909,,0.058311688,,0.212748922,,0.196839823,,0,0
852,,,,,,,,0,,,,,0.020622727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0872,0.0091,0.1352,0.0259,,,,,,,,,-0.00608,,,,,,,,,,,,,,,,,,,,,0.003861472,,0.003861472,,0.004372294,,0.006090909,,0.010168831,,0.013,,0.022112554,,0.008030303,,0.026458875,,0.014138528,,0.035311688,,0.057090909,,0.209415589,,0.195982681,,0,0
853,,,,,,,,0.0002,,,,,0.020737273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0753,0.0089,0.1302,0.0246,,,,,,,,,-0.01386,,,,,,,,,,,,,,,,,,,,,0.003627706,,0.003627706,,0.004138528,,0.006030303,,0.009831169,,0.012,,0.021766234,,0.007861472,,0.026000001,,0.014060606,,0.034688312,,0.055627706,,0.205917755,,0.194982681,,0,0
854,,,,,,,,0,,,,,0.020268182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0708,0.0086,0.1216,0.023,,,,,,,,,-0.01627,,,,,,,,,,,,,,,,,,,,,0.003372294,,0.003372294,,0.003969697,,0.005861472,,0.009536796,,0.012,,0.021372294,,0.007718615,,0.025541126,,0.013939394,,0.033909091,,0.054142858,,0.202095242,,0.193930734,,0,0
855,,,,,,,,0.0002,,,,,0.019740909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0661,0.0083,0.1107,0.022,,,,,,,,,-0.02498,,,,,,,,,,,,,,,,,,,,,0.003138528,,0.003138528,,0.003909091,,0.005627706,,0.009463203,,0.012,,0.021,,0.007402598,,0.025060606,,0.013952381,,0.033372296,,0.052857143,,0.198346326,,0.192385281,,0,0
856,,,,,,,,0,,,,,0.019785455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0655,0.0081,0.1067,0.0206,,,,,,,,,-0.03129,,,,,,,,,,,,,,,,,,,,,0.002969697,,0.002969697,,0.004,,0.005372294,,0.009168831,,0.012,,0.020627706,,0.007,,0.024536797,,0.013658009,,0.032766235,,0.051281385,,0.194402602,,0.190610392,,0,0
857,,,,,,,,0,,,,,0.01974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0631,0.0079,0.102,0.0196,,,,,,,,,-0.03219,,,,,,,,,,,,,,,,,,,,,0.002909091,,0.002909091,,0.004,,0.005138528,,0.008831169,,0.011,,0.020142857,,0.006597403,,0.024233766,,0.013233766,,0.032112555,,0.049878787,,0.1903723,,0.188670996,,0,0
858,,,,,,,,0,,,,,0.018249091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0614,0.0076,0.0943,0.0186,,,,,,,,,-0.03685,,,,,,,,,,,,,,,,,,,,,0.003,,0.003,,0.004090909,,0.004969697,,0.008536796,,0.011,,0.019857142,,0.006281385,,0.023796537,,0.012766234,,0.031675325,,0.048826839,,0.18645455,,0.186523809,,0,0
859,,,,,,,,0.0007,,,,,0.01882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0612,0.0074,0.0818,0.0176,,,,,,,,,-0.04197,,,,,,,,,,,,,,,,,,,,,0.003,,0.003,,0.003939394,,0.004909091,,0.008372294,,0.011,,0.019372294,,0.006138528,,0.023203463,,0.012341991,,0.031432901,,0.047683982,,0.182424248,,0.184212124,,0,0
860,,,,,,,,0,,,,,0.018361818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0595,0.0071,0.0747,0.0169,,,,,,,,,-0.03675,,,,,,,,,,,,,,,,,,,,,0.003,,0.003,,0.003922078,,0.005,,0.008138528,,0.01,,0.018999999,,0.005969697,,0.022766234,,0.012047619,,0.031077922,,0.046627705,,0.178766237,,0.181489179,,0,0
861,,,,,,,,0,,,,,0.017881818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0069,,0.0159,,,,,,,,,-0.03999,,,,,,,,,,,,,,,,,,,,,0.003,,0.003,,0.003796537,,0.005090909,,0.007969697,,0.01,,0.018627705,,0.006,,0.022372294,,0.012060606,,0.030922077,,0.045367965,,0.1749697,,0.178861473,,0,0
862,,,,,,,,0,,,,,0.016785455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0068,,0.0152,,,,,,,,,-0.03956,,,,,,,,,,,,,,,,,,,,,0.003,,0.003,,0.003606061,,0.005030303,,0.007909091,,0.01,,0.018142856,,0.006030303,,0.021909091,,0.011939394,,0.030567098,,0.044281385,,0.171281385,,0.176259739,,0,0
863,,,,,,,,0,,,,,0.016753636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0066,,0.0147,,,,,,,,,-0.03569,,,,,,,,,,,,,,,,,,,,,0.003,,0.003,,0.003393939,,0.004861472,,0.008,,0.009,,0.017857143,,0.005861472,,0.021688312,,0.011861472,,0.030324674,,0.043367965,,0.167766235,,0.173463203,,0,0
864,,,,,,,,0.0003,,,,,0.017208182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0064,,0.0138,,,,,,,,,-0.03335,,,,,,,,,,,,,,,,,,,,,0.003,,0.003,,0.003203463,,0.004627706,,0.008,,0.009,,0.017372295,,0.005627706,,0.021311688,,0.011718615,,0.029887445,,0.042341991,,0.164112556,,0.170536796,,0,0
865,,,,,,,,0,,,,,0.015928182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0062,,0.0134,,,,,,,,,-0.03728,,,,,,,,,,,,,,,,,,,,,0.003,,0.003,,0.003077922,,0.004372294,,0.00809091,,0.009,,0.017000001,,0.005372294,,0.021090909,,0.011402597,,0.029233766,,0.041536796,,0.160675326,,0.167922078,,0,0
866,,,,,,,,0,,,,,0.014935455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006,,0.0127,,,,,,,,,-0.02772,,,,,,,,,,,,,,,,,,,,,0.003090909,,0.003090909,,0.003060606,,0.004138528,,0.008030303,,0.008,,0.016627707,,0.005138528,,0.020627706,,0.011,,0.028536796,,0.040770563,,0.157432902,,0.165199136,,0,0
867,,,,,,,,0,,,,,0.016214545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0058,,0.0123,,,,,,,,,-0.03393,,,,,,,,,,,,,,,,,,,,,0.003030303,,0.003030303,,0.002909091,,0.003969697,,0.007861472,,0.008,,0.016142858,,0.004969697,,0.020233766,,0.010597403,,0.027969697,,0.04,,0.154077921,,0.162324678,,0,0
868,,,,,,,,0.0007,,,,,0.01706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0058,,0.0118,,,,,,,,,-0.02758,,,,,,,,,,,,,,,,,,,,,0.002861472,,0.002861472,,0.003,,0.003909091,,0.007627706,,0.008,,0.015766234,,0.005,,0.019796536,,0.010281385,,0.027510823,,0.039229437,,0.150740257,,0.159255414,,0,0
869,,,,,,,,0.002,,,,,0.016305455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0057,,0.0117,,,,,,,,,-0.01908,,,,,,,,,,,,,,,,,,,,,0.002627706,,0.002627706,,0.003,,0.004,,0.007463204,,0.007,,0.015432901,,0.005030303,,0.019294371,,0.010229437,,0.027138529,,0.038372294,,0.147506489,,0.156233769,,0,0
870,,,,,,,,0.0024,,,,,0.014798182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0053,,0.011,,,,,,,,,-0.01478,,,,,,,,,,,,,,,,,,,,,0.002372294,,0.002372294,,0.003,,0.004,,0.007168831,,0.007,,0.015077922,,0.004861472,,0.018705627,,0.01,,0.02683117,,0.037627705,,0.144510818,,0.153259741,,0,0
871,,,,,,,,0.0029,,,,,0.013083636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0108,,,,,,,,,-0.02407,,,,,,,,,,,,,,,,,,,,,0.002138528,,0.002138528,,0.003,,0.004090909,,0.006831169,,0.007,,0.014831169,,0.004627706,,0.018203462,,0.009770563,,0.026567101,,0.036770562,,0.141510821,,0.150090911,,0,0
872,,,,,,,,0.0026,,,,,0.014755455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0101,,,,,,,,,-0.018,,,,,,,,,,,,,,,,,,,,,0.001969697,,0.001969697,,0.003,,0.004030303,,0.006536797,,0.007,,0.014536796,,0.004372294,,0.017675324,,0.009718614,,0.026233767,,0.036,,0.138506494,,0.146770562,,0,0
873,,,,,,,,0.0057,,,,,0.014597273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0099,,,,,,,,,-0.03426,,,,,,,,,,,,,,,,,,,,,0.001909091,,0.001909091,,0.003,,0.003861472,,0.006372295,,0.006,,0.014463203,,0.004138528,,0.017432901,,0.009402597,,0.025857143,,0.035138529,,0.135740262,,0.143718612,,0,0
